KorDSS MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,4/16/21 16:44,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,TIME,SITE,DATA ID,GPS Latitude (),GPS Longitude (),Barometer (mmHg),Pressure (psi a),Depth (m),Vertical Position (m),ODO (% Sat),ODO (mg/L),Turbidity (FNU),TSS (mg/L),Cond (S/cm),Sp Cond (S/cm),Sal (psu),nLFCond (S/cm),TDS (mg/L),Temp (F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),pH,pH (mV),ORP (mV),
5/27/20,11:34:24 AM,DL (deep),,47.17036,-95.16802,717.8,0.001,0,0.027,100.1,9.09,1.19,0,115.6,127.7,0.06,128.8,83,68.1,8649,-1.8,-1.8,,,,
5/27/20,11:34:26 AM,DL (deep),,47.17036,-95.16802,717.7,0.002,0.001,0.027,100.1,9.09,1.18,0,115.6,127.7,0.06,128.8,83,68.1,8649,-1.8,-1.8,,,,
5/27/20,11:34:28 AM,DL (deep),,47.17036,-95.16802,717.7,0.002,0.001,0.027,100.1,9.1,1.19,0,115.6,127.7,0.06,128.8,83,68.1,8652,-1.8,-1.8,,,,
5/27/20,11:34:30 AM,DL (deep),,47.17036,-95.16802,717.7,0.002,0.001,0.026,100.2,9.1,1.14,0,115.6,127.7,0.06,128.8,83,68,8652.8,-1.8,-1.8,,,,
5/27/20,11:34:32 AM,DL (deep),,47.17037,-95.16802,717.7,0.005,0.004,0.051,100.2,9.11,1.11,0,115.6,127.7,0.06,128.9,83,68,8653.5,-1.7,-1.7,,,,
5/27/20,11:34:34 AM,DL (deep),,47.17036,-95.16802,717.8,0.014,0.01,0.06,100.3,9.11,1.12,0,115.5,127.7,0.06,128.9,83,68,8655.8,-1.7,-1.7,,,,
5/27/20,11:34:36 AM,DL (deep),,47.17036,-95.16802,717.8,0.027,0.019,0.08,100.3,9.12,1.15,0,115.5,127.7,0.06,128.9,83,68,8657.3,-1.7,-1.7,,,,
5/27/20,11:34:38 AM,DL (deep),,47.17036,-95.16802,717.7,0.054,0.038,0.109,100.4,9.13,1.14,0,115.5,127.7,0.06,128.9,83,68,8658.8,-1.7,-1.7,,,,
5/27/20,11:34:40 AM,DL (deep),,47.17036,-95.16802,717.9,0.077,0.054,0.123,100.4,9.13,1.16,0,115.5,127.7,0.06,128.9,83,67.9,8660.3,-1.7,-1.7,,,,
5/27/20,11:34:42 AM,DL (deep),,47.17036,-95.16802,717.9,0.101,0.071,0.122,100.4,9.13,1.23,0,115.5,127.7,0.06,128.9,83,67.9,8661.8,-1.7,-1.7,,,,
5/27/20,11:34:44 AM,DL (deep),,47.17036,-95.16802,717.9,0.117,0.082,0.122,100.4,9.14,1.31,0,115.4,127.8,0.06,128.9,83,67.9,8662.5,-1.7,-1.7,,,,
5/27/20,11:34:46 AM,DL (deep),,47.17036,-95.16802,717.9,0.13,0.092,0.125,100.4,9.14,1.27,0,115.4,127.8,0.06,128.9,83,67.9,8663.3,-1.7,-1.7,,,,
5/27/20,11:34:48 AM,DL (deep),,47.17036,-95.16802,717.9,0.138,0.097,0.136,100.5,9.15,1.29,0,115.4,127.8,0.06,128.9,83,67.9,8664,-1.7,-1.7,,,,
5/27/20,11:34:50 AM,DL (deep),,47.17036,-95.16801,717.8,0.143,0.101,0.137,100.5,9.15,1.27,0,115.4,127.8,0.06,128.9,83,67.9,8664,-1.7,-1.7,,,,
5/27/20,11:34:52 AM,DL (deep),,47.17036,-95.16801,717.8,0.148,0.104,0.165,100.6,9.15,1.19,0,115.4,127.8,0.06,128.9,83,67.9,8665.5,-1.7,-1.7,,,,
5/27/20,11:34:54 AM,DL (deep),,47.17036,-95.16801,717.8,0.172,0.121,0.217,100.5,9.15,1.16,0,115.3,127.8,0.06,128.9,83,67.8,8669.3,-1.7,-1.7,,,,
5/27/20,11:34:56 AM,DL (deep),,47.17036,-95.16801,717.8,0.208,0.147,0.245,100.5,9.15,1.22,0,115.3,127.8,0.06,129,83,67.8,8673.8,-1.7,-1.7,,,,
5/27/20,11:34:58 AM,DL (deep),,47.17036,-95.16801,717.8,0.242,0.171,0.264,100.4,9.16,1.21,0,115.2,127.8,0.06,129,83,67.7,8682.8,-1.7,-1.7,,,,
5/27/20,11:35:00 AM,DL (deep),,47.17036,-95.16802,717.8,0.292,0.206,0.311,100.4,9.17,1.28,0,115,127.8,0.06,129,83,67.5,8697.9,-1.7,-1.7,,,,
5/27/20,11:35:02 AM,DL (deep),,47.17036,-95.16802,717.8,0.34,0.24,0.332,100.5,9.19,1.33,0,114.8,127.8,0.06,129,83,67.4,8712.3,-1.7,-1.7,,,,
5/27/20,11:35:04 AM,DL (deep),,47.17036,-95.16802,717.8,0.392,0.276,0.411,100.6,9.22,1.34,0,114.6,127.8,0.06,129,83,67.3,8726.8,-1.7,-1.7,,,,
5/27/20,11:35:06 AM,DL (deep),,47.17036,-95.16802,717.8,0.451,0.318,0.447,100.8,9.25,1.29,0,114.4,127.7,0.06,128.9,83,67.2,8741.3,-1.7,-1.6,,,,
5/27/20,11:35:08 AM,DL (deep),,47.17036,-95.16802,717.7,0.513,0.362,0.453,101.1,9.28,1.26,0,114.3,127.7,0.06,128.9,83,67.1,8752,-1.6,-1.6,,,,
5/27/20,11:35:10 AM,DL (deep),,47.17035,-95.16802,717.8,0.565,0.398,0.501,101.3,9.3,1.18,0,114.2,127.6,0.06,128.8,83,67.1,8759.6,-1.6,-1.6,,,,
5/27/20,11:35:12 AM,DL (deep),,47.17035,-95.16802,717.9,0.625,0.44,0.548,101.4,9.32,1.14,0,114.1,127.6,0.06,128.8,83,67,8768.1,-1.6,-1.6,,,,
5/27/20,11:35:14 AM,DL (deep),,47.17035,-95.16801,717.9,0.667,0.47,0.552,101.5,9.34,1.07,0,113.9,127.6,0.06,128.8,83,66.9,8777.3,-1.6,-1.6,,,,
5/27/20,11:35:16 AM,DL (deep),,47.17035,-95.16801,717.9,0.694,0.489,0.551,101.6,9.35,1.07,0,113.8,127.5,0.06,128.7,83,66.9,8786.6,-1.6,-1.6,,,,
5/27/20,11:35:18 AM,DL (deep),,47.17034,-95.16801,717.9,0.727,0.512,0.549,101.7,9.36,1.09,0,113.7,127.5,0.06,128.7,83,66.8,8794.3,-1.6,-1.6,,,,
5/27/20,11:35:20 AM,DL (deep),,47.17034,-95.16801,717.8,0.743,0.524,0.551,101.7,9.37,1.08,0,113.6,127.4,0.06,128.7,83,66.8,8801.3,-1.6,-1.6,,,,
5/27/20,11:35:22 AM,DL (deep),,47.17034,-95.168,717.9,0.744,0.524,0.554,101.8,9.38,1.06,0,113.6,127.4,0.06,128.7,83,66.8,8803.6,-1.6,-1.6,,,,
5/27/20,11:35:24 AM,DL (deep),,47.17035,-95.168,717.8,0.747,0.526,0.558,101.9,9.39,1.06,0,113.6,127.4,0.06,128.7,83,66.8,8804.4,-1.6,-1.6,,,,
5/27/20,11:35:26 AM,DL (deep),,47.17035,-95.16799,717.8,0.747,0.526,0.545,102,9.4,1.04,0,113.6,127.4,0.06,128.7,83,66.8,8803.6,-1.6,-1.6,,,,
5/27/20,11:35:28 AM,DL (deep),,47.17035,-95.16799,717.8,0.744,0.524,0.539,102,9.4,1.05,0,113.6,127.5,0.06,128.8,83,66.7,8801.3,-1.6,-1.6,,,,
5/27/20,11:35:30 AM,DL (deep),,47.17035,-95.16799,717.8,0.741,0.522,0.54,102,9.41,1.06,0,113.6,127.6,0.06,128.8,83,66.7,8800.5,-1.6,-1.6,,,,
5/27/20,11:35:32 AM,DL (deep),,47.17035,-95.16798,717.8,0.737,0.519,0.537,102,9.41,1.05,0,113.6,127.6,0.06,128.8,83,66.7,8800.5,-1.6,-1.6,,,,
5/27/20,11:35:34 AM,DL (deep),,47.17035,-95.16798,717.8,0.73,0.514,0.534,102,9.41,1.05,0,113.7,127.6,0.06,128.9,83,66.7,8798.2,-1.6,-1.6,,,,
5/27/20,11:35:36 AM,DL (deep),,47.17035,-95.16798,717.8,0.724,0.51,0.535,102.1,9.41,1.07,0,113.7,127.6,0.06,128.8,83,66.7,8795.8,-1.6,-1.6,,,,
5/27/20,11:35:38 AM,DL (deep),,47.17035,-95.16797,717.8,0.722,0.509,0.53,102.2,9.42,1.08,0,113.7,127.5,0.06,128.8,83,66.8,8794.3,-1.6,-1.6,,,,
5/27/20,11:35:40 AM,DL (deep),,47.17035,-95.16797,717.8,0.72,0.507,0.531,102.3,9.42,1.07,0,113.7,127.5,0.06,128.8,83,66.8,8792,-1.6,-1.6,,,,
5/27/20,11:35:42 AM,DL (deep),,47.17036,-95.16796,717.8,0.717,0.505,0.535,102.5,9.43,1.09,0,113.8,127.5,0.06,128.7,83,66.9,8788.9,-1.6,-1.6,,,,
5/27/20,11:35:44 AM,DL (deep),,47.17036,-95.16796,717.8,0.719,0.506,0.536,102.5,9.44,1.1,0,113.8,127.5,0.06,128.7,83,66.9,8786.6,-1.6,-1.6,,,,
5/27/20,11:35:46 AM,DL (deep),,47.17036,-95.16796,717.7,0.719,0.507,0.54,102.6,9.44,1.1,0,113.9,127.5,0.06,128.7,83,66.9,8781.9,-1.6,-1.6,,,,
5/27/20,11:35:48 AM,DL (deep),,47.17037,-95.16796,717.8,0.726,0.511,0.544,102.6,9.44,1.09,0,113.9,127.5,0.06,128.7,83,67,8778.1,-1.6,-1.6,,,,
5/27/20,11:35:50 AM,DL (deep),,47.17037,-95.16796,717.9,0.73,0.514,0.553,102.6,9.44,1.13,0,113.9,127.5,0.06,128.8,83,67,8775.8,-1.6,-1.6,,,,
5/27/20,11:35:52 AM,DL (deep),,47.17037,-95.16796,717.8,0.737,0.519,0.557,102.6,9.43,1.21,0,114,127.5,0.06,128.8,83,67,8775.8,-1.6,-1.6,,,,
5/27/20,11:35:54 AM,DL (deep),,47.17037,-95.16796,717.8,0.742,0.523,0.555,102.6,9.43,1.23,0,113.9,127.5,0.06,128.8,83,67,8776.5,-1.6,-1.6,,,,
5/27/20,11:35:56 AM,DL (deep),,47.17037,-95.16796,717.8,0.746,0.525,0.554,102.5,9.43,1.22,0,113.9,127.5,0.06,128.8,83,67,8778.1,-1.6,-1.6,,,,
5/27/20,11:35:58 AM,DL (deep),,47.17037,-95.16796,717.9,0.763,0.537,0.652,102.4,9.42,1.26,0,113.9,127.5,0.06,128.8,83,66.9,8781.9,-1.6,-1.6,,,,
5/27/20,11:36:00 AM,DL (deep),,47.17036,-95.16795,717.9,0.801,0.564,0.678,102.3,9.42,1.23,0,113.8,127.5,0.06,128.8,83,66.8,8789.7,-1.6,-1.6,,,,
5/27/20,11:36:02 AM,DL (deep),,47.17036,-95.16795,717.9,0.836,0.589,0.669,102.1,9.42,1.14,0,113.6,127.6,0.06,128.8,83,66.7,8799.7,-1.6,-1.6,,,,
5/27/20,11:36:04 AM,DL (deep),,47.17036,-95.16795,717.9,0.867,0.611,0.651,102.1,9.42,1.1,0,113.5,127.6,0.06,128.8,83,66.7,8807.5,-1.6,-1.6,,,,
5/27/20,11:36:06 AM,DL (deep),,47.17036,-95.16795,717.7,0.911,0.642,0.748,102,9.42,1.1,0,113.4,127.6,0.06,128.8,83,66.6,8814.5,-1.6,-1.6,,,,
5/27/20,11:36:08 AM,DL (deep),,47.17036,-95.16795,717.8,0.961,0.677,0.808,102,9.43,1.05,0,113.3,127.5,0.06,128.8,83,66.5,8825.3,-1.6,-1.6,,,,
5/27/20,11:36:10 AM,DL (deep),,47.17035,-95.16795,717.8,1.008,0.71,0.867,102.1,9.44,1.05,0,113.2,127.5,0.06,128.8,83,66.4,8833.9,-1.6,-1.6,,,,
5/27/20,11:36:12 AM,DL (deep),,47.17035,-95.16795,717.7,1.081,0.761,0.908,102.1,9.45,1.05,0,113.1,127.5,0.06,128.8,83,66.4,8843.3,-1.6,-1.6,,,,
5/27/20,11:36:14 AM,DL (deep),,47.17035,-95.16795,717.8,1.158,0.816,0.907,102,9.45,1.07,0,112.9,127.5,0.06,128.8,83,66.2,8855,-1.6,-1.5,,,,
5/27/20,11:36:16 AM,DL (deep),,47.17035,-95.16795,717.8,1.218,0.858,0.964,101.9,9.45,1.07,0,112.8,127.4,0.06,128.8,83,66.1,8867.6,-1.5,-1.5,,,,
5/27/20,11:36:18 AM,DL (deep),,47.17036,-95.16794,717.8,1.263,0.89,0.954,101.9,9.46,1.08,0,112.6,127.4,0.06,128.7,83,66.1,8879.4,-1.5,-1.5,,,,
5/27/20,11:36:20 AM,DL (deep),,47.17036,-95.16794,717.8,1.299,0.914,0.986,101.9,9.47,1.06,0,112.5,127.4,0.06,128.7,83,66,8885.7,-1.5,-1.5,,,,
5/27/20,11:36:22 AM,DL (deep),,47.17036,-95.16794,717.8,1.321,0.93,0.98,101.9,9.47,1.05,0,112.5,127.3,0.06,128.7,83,66,8891.3,-1.5,-1.5,,,,
5/27/20,11:36:24 AM,DL (deep),,47.17037,-95.16794,717.8,1.345,0.947,0.986,101.9,9.47,1.04,0,112.4,127.3,0.06,128.6,83,66,8896,-1.5,-1.5,,,,
5/27/20,11:36:26 AM,DL (deep),,47.17037,-95.16793,717.8,1.353,0.953,0.984,101.9,9.48,1.04,0,112.4,127.3,0.06,128.6,83,66,8898.4,-1.5,-1.5,,,,
5/27/20,11:36:28 AM,DL (deep),,47.17038,-95.16793,717.9,1.354,0.954,0.968,101.9,9.47,1.06,0,112.4,127.2,0.06,128.6,83,66,8900.8,-1.5,-1.5,,,,
5/27/20,11:36:30 AM,DL (deep),,47.17038,-95.16792,717.9,1.349,0.95,0.967,101.9,9.47,1.08,0,112.3,127.2,0.06,128.5,83,66,8903.1,-1.5,-1.5,,,,
5/27/20,11:36:32 AM,DL (deep),,47.17039,-95.16793,717.9,1.348,0.95,0.983,101.8,9.47,1.08,0,112.3,127.2,0.06,128.5,83,66,8904.7,-1.5,-1.5,,,,
5/27/20,11:36:34 AM,DL (deep),,47.17039,-95.16793,717.9,1.351,0.951,0.991,101.8,9.47,1.07,0,112.3,127.2,0.06,128.5,83,65.9,8907.1,-1.5,-1.5,,,,
5/27/20,11:36:36 AM,DL (deep),,47.17039,-95.16794,717.9,1.355,0.954,1.013,101.8,9.47,1.07,0,112.3,127.2,0.06,128.5,83,65.9,8908.7,-1.5,-1.5,,,,
5/27/20,11:36:38 AM,DL (deep),,47.17039,-95.16794,717.8,1.369,0.964,1.015,101.8,9.47,1.05,0,112.2,127.2,0.06,128.5,83,65.9,8911.9,-1.5,-1.5,,,,
5/27/20,11:36:40 AM,DL (deep),,47.17039,-95.16795,717.9,1.384,0.975,1.02,101.7,9.47,1.07,0,112.2,127.2,0.06,128.6,83,65.9,8915,-1.5,-1.5,,,,
5/27/20,11:36:42 AM,DL (deep),,47.17039,-95.16795,717.9,1.401,0.987,1.049,101.6,9.46,1.1,0,112.1,127.2,0.06,128.6,83,65.8,8917.4,-1.5,-1.5,,,,
5/27/20,11:36:44 AM,DL (deep),,47.17039,-95.16795,717.9,1.424,1.002,1.072,101.3,9.44,1.12,0,112.1,127.3,0.06,128.7,83,65.8,8916.6,-1.5,-1.5,,,,
5/27/20,11:36:46 AM,DL (deep),,47.1704,-95.16796,718,1.45,1.021,1.1,101,9.42,1.13,0,112.2,127.4,0.06,128.8,83,65.7,8915.8,-1.5,-1.5,,,,
5/27/20,11:36:48 AM,DL (deep),,47.1704,-95.16796,717.9,1.477,1.04,1.12,100.6,9.39,1.14,0,112.2,127.6,0.06,128.9,83,65.7,8911.9,-1.5,-1.5,,,,
5/27/20,11:36:50 AM,DL (deep),,47.1704,-95.16796,717.9,1.512,1.065,1.131,100.2,9.35,1.09,0,112.3,127.7,0.06,129.1,83,65.6,8908.7,-1.5,-1.5,,,,
5/27/20,11:36:52 AM,DL (deep),,47.1704,-95.16796,717.9,1.538,1.083,1.135,99.8,9.32,1.1,0,112.3,127.8,0.06,129.2,83,65.6,8906.3,-1.5,-1.5,,,,
5/27/20,11:36:54 AM,DL (deep),,47.1704,-95.16796,717.9,1.555,1.095,1.124,99.4,9.29,1.08,0,112.3,127.9,0.06,129.2,83,65.5,8905.5,-1.5,-1.5,,,,
5/27/20,11:36:56 AM,DL (deep),,47.1704,-95.16797,717.9,1.561,1.099,1.124,99.1,9.26,1.09,0,112.3,127.9,0.06,129.3,83,65.5,8905.5,-1.5,-1.5,,,,
5/27/20,11:36:58 AM,DL (deep),,47.1704,-95.16797,717.9,1.563,1.101,1.128,98.9,9.24,1.09,0,112.3,127.9,0.06,129.3,83,65.5,8905.5,-1.5,-1.5,,,,
5/27/20,11:37:00 AM,DL (deep),,47.1704,-95.16796,717.9,1.562,1.1,1.128,98.7,9.22,1.11,0,112.3,127.9,0.06,129.3,83,65.5,8904.7,-1.5,-1.5,,,,
5/27/20,11:37:02 AM,DL (deep),,47.17039,-95.16796,717.9,1.557,1.096,1.106,98.5,9.2,1.18,0,112.3,127.9,0.06,129.3,83,65.5,8905.5,-1.5,-1.5,,,,
5/27/20,11:37:04 AM,DL (deep),,47.17039,-95.16796,717.9,1.55,1.092,1.1,98.3,9.19,1.2,0,112.3,127.9,0.06,129.3,83,65.5,8906.3,-1.5,-1.5,,,,
5/27/20,11:37:06 AM,DL (deep),,47.17039,-95.16796,717.9,1.542,1.086,1.099,98.2,9.18,1.21,0,112.3,127.9,0.06,129.3,83,65.5,8906.3,-1.5,-1.5,,,,
5/27/20,11:37:08 AM,DL (deep),,47.17039,-95.16796,717.8,1.531,1.078,1.073,98.1,9.17,1.27,0,112.3,127.9,0.06,129.3,83,65.5,8907.1,-1.5,-1.5,,,,
5/27/20,11:37:10 AM,DL (deep),,47.17039,-95.16796,718,1.511,1.064,1.073,98.1,9.17,1.28,0,112.3,127.8,0.06,129.2,83,65.5,8908.7,-1.5,-1.5,,,,
5/27/20,11:37:12 AM,DL (deep),,47.17039,-95.16796,717.9,1.5,1.056,1.056,98.1,9.17,1.24,0,112.3,127.8,0.06,129.2,83,65.5,8908.7,-1.5,-1.5,,,,
5/27/20,11:37:14 AM,DL (deep),,47.17039,-95.16796,717.9,1.486,1.046,1.049,98.1,9.16,1.25,0,112.3,127.8,0.06,129.2,83,65.6,8907.9,-1.5,-1.5,,,,
5/27/20,11:37:16 AM,DL (deep),,47.17039,-95.16796,717.8,1.471,1.035,1.046,98.1,9.16,1.23,0,112.3,127.7,0.06,129.1,83,65.6,8907.9,-1.5,-1.5,,,,
5/27/20,11:37:18 AM,DL (deep),,47.17039,-95.16796,717.9,1.461,1.029,1.053,98.1,9.16,1.17,0,112.3,127.7,0.06,129.1,83,65.6,8907.9,-1.5,-1.5,,,,
5/27/20,11:37:20 AM,DL (deep),,47.17038,-95.16796,717.9,1.455,1.024,1.047,98.1,9.16,1.15,0,112.3,127.7,0.06,129.1,83,65.6,8906.3,-1.5,-1.5,,,,
5/27/20,11:37:22 AM,DL (deep),,47.17038,-95.16796,717.8,1.449,1.02,1.046,98.1,9.15,1.15,0,112.3,127.7,0.06,129,83,65.6,8907.1,-1.5,-1.5,,,,
5/27/20,11:37:24 AM,DL (deep),,47.17038,-95.16796,717.9,1.448,1.02,1.045,98,9.15,1.13,0,112.3,127.6,0.06,129,83,65.7,8908.7,-1.5,-1.5,,,,
5/27/20,11:37:26 AM,DL (deep),,47.17038,-95.16795,717.8,1.449,1.02,1.043,98.1,9.15,1.12,0,112.2,127.6,0.06,128.9,83,65.7,8911.1,-1.5,-1.5,,,,
5/27/20,11:37:28 AM,DL (deep),,47.17038,-95.16795,717.8,1.449,1.02,1.044,98.1,9.15,1.14,0,112.2,127.5,0.06,128.9,83,65.7,8912.7,-1.5,-1.5,,,,
5/27/20,11:37:30 AM,DL (deep),,47.17038,-95.16795,717.8,1.447,1.019,1.044,98.2,9.16,1.14,0,112.2,127.5,0.06,128.9,83,65.7,8914.2,-1.5,-1.5,,,,
5/27/20,11:37:32 AM,DL (deep),,47.17038,-95.16795,717.8,1.443,1.016,1.035,98.2,9.16,1.12,0,112.2,127.5,0.06,128.9,83,65.7,8914.2,-1.5,-1.5,,,,
5/27/20,11:37:34 AM,DL (deep),,47.17038,-95.16795,717.9,1.438,1.012,1.033,98.3,9.17,1.09,0,112.2,127.5,0.06,128.9,83,65.7,8912.7,-1.5,-1.5,,,,
5/27/20,11:37:36 AM,DL (deep),,47.17038,-95.16795,717.9,1.437,1.012,1.036,98.3,9.17,1.08,0,112.2,127.6,0.06,129,83,65.7,8910.3,-1.5,-1.5,,,,
5/27/20,11:37:38 AM,DL (deep),,47.17038,-95.16795,717.7,1.434,1.009,1.04,98.3,9.17,1.08,0,112.3,127.6,0.06,129,83,65.7,8907.9,-1.5,-1.5,,,,
5/27/20,11:37:40 AM,DL (deep),,47.17038,-95.16795,717.9,1.434,1.009,1.038,98.2,9.16,1.1,0,112.3,127.7,0.06,129,83,65.6,8905.5,-1.5,-1.5,,,,
5/27/20,11:37:42 AM,DL (deep),,47.17038,-95.16795,717.9,1.435,1.01,1.038,98.1,9.15,1.13,0,112.3,127.7,0.06,129.1,83,65.6,8903.9,-1.5,-1.5,,,,
5/27/20,11:37:44 AM,DL (deep),,47.17038,-95.16795,717.8,1.435,1.01,1.038,98,9.14,1.16,0,112.3,127.7,0.06,129.1,83,65.6,8903.1,-1.5,-1.5,,,,
5/27/20,11:37:46 AM,DL (deep),,47.17038,-95.16795,717.7,1.435,1.011,1.038,97.9,9.13,1.17,0,112.3,127.7,0.06,129.1,83,65.6,8901.5,-1.5,-1.5,,,,
5/27/20,11:37:48 AM,DL (deep),,47.17038,-95.16795,717.8,1.436,1.011,1.037,97.8,9.13,1.17,0,112.3,127.7,0.06,129.1,83,65.6,8900.8,-1.5,-1.5,,,,
5/27/20,11:37:50 AM,DL (deep),,47.17037,-95.16795,717.9,1.435,1.011,1.036,97.8,9.13,1.16,0,112.3,127.7,0.06,129.1,83,65.6,8900.8,-1.5,-1.5,,,,
5/27/20,11:37:52 AM,DL (deep),,47.17038,-95.16795,717.9,1.435,1.01,1.036,97.9,9.13,1.14,0,112.3,127.7,0.06,129.1,83,65.6,8901.5,-1.5,-1.5,,,,
5/27/20,11:37:54 AM,DL (deep),,47.17037,-95.16795,717.8,1.436,1.011,1.034,97.9,9.13,1.13,0,112.3,127.7,0.06,129.1,83,65.7,8902.3,-1.5,-1.5,,,,
5/27/20,11:37:56 AM,DL (deep),,47.17037,-95.16795,717.8,1.433,1.009,1.035,97.8,9.13,1.18,0,112.3,127.7,0.06,129.1,83,65.7,8901.5,-1.5,-1.5,,,,
5/27/20,11:37:58 AM,DL (deep),,47.17037,-95.16795,717.8,1.436,1.011,1.046,97.8,9.12,1.14,0,112.3,127.7,0.06,129.1,83,65.7,8903.1,-1.5,-1.5,,,,
5/27/20,11:38:00 AM,DL (deep),,47.17038,-95.16795,717.8,1.436,1.011,1.042,97.8,9.12,1.14,0,112.3,127.7,0.06,129.1,83,65.7,8903.1,-1.5,-1.5,,,,
5/27/20,11:38:02 AM,DL (deep),,47.17038,-95.16795,717.7,1.441,1.015,1.054,97.7,9.12,1.2,0,112.3,127.7,0.06,129.1,83,65.6,8903.9,-1.5,-1.5,,,,
5/27/20,11:38:04 AM,DL (deep),,47.17038,-95.16795,717.8,1.467,1.033,1.15,97.7,9.12,1.18,0,112.3,127.7,0.06,129.1,83,65.6,8903.1,-1.5,-1.5,,,,
5/27/20,11:38:06 AM,DL (deep),,47.17038,-95.16795,717.8,1.51,1.063,1.212,97.5,9.11,1.19,0,112.3,127.8,0.06,129.2,83,65.6,8905.5,-1.5,-1.5,,,,
5/27/20,11:38:08 AM,DL (deep),,47.17038,-95.16795,717.8,1.586,1.117,1.314,97.2,9.09,1.23,0,112.2,127.9,0.06,129.3,83,65.4,8915.8,-1.5,-1.5,,,,
5/27/20,11:38:10 AM,DL (deep),,47.17038,-95.16795,717.7,1.677,1.181,1.318,96.9,9.08,1.24,0,112,128,0.06,129.4,83,65.2,8927,-1.4,-1.4,,,,
5/27/20,11:38:12 AM,DL (deep),,47.17038,-95.16795,717.8,1.753,1.234,1.349,96.7,9.08,1.27,0,111.9,128.1,0.06,129.5,83,65,8939.7,-1.4,-1.4,,,,
5/27/20,11:38:14 AM,DL (deep),,47.17038,-95.16795,717.8,1.852,1.304,1.512,96.6,9.09,1.3,0,111.6,128.2,0.06,129.6,83,64.8,8960.6,-1.4,-1.4,,,,
5/27/20,11:38:16 AM,DL (deep),,47.17037,-95.16796,717.8,1.944,1.368,1.522,96.7,9.14,1.31,0,111.4,128.4,0.06,129.9,83,64.5,8978.3,-1.4,-1.4,,,,
5/27/20,11:38:18 AM,DL (deep),,47.17038,-95.16796,717.7,2.012,1.416,1.524,97.1,9.19,1.37,0,111.3,128.5,0.06,130,84,64.4,8986.3,-1.4,-1.3,,,,
5/27/20,11:38:20 AM,DL (deep),,47.17038,-95.16796,717.8,2.071,1.458,1.524,97.5,9.24,1.43,0,111.2,128.5,0.06,130,84,64.3,8996,-1.3,-1.3,,,,
5/27/20,11:38:22 AM,DL (deep),,47.17038,-95.16796,717.9,2.122,1.494,1.523,97.9,9.28,1.45,0,111.1,128.5,0.06,130.1,84,64.2,9003.3,-1.3,-1.3,,,,
5/27/20,11:38:24 AM,DL (deep),,47.17038,-95.16796,717.8,2.126,1.497,1.524,98.3,9.33,1.53,0,111.1,128.6,0.06,130.1,84,64.2,9002.5,-1.3,-1.3,,,,
5/27/20,11:38:26 AM,DL (deep),,47.17038,-95.16796,717.7,2.128,1.498,1.524,98.6,9.36,1.64,0,111.1,128.5,0.06,130.1,84,64.2,9004.1,-1.3,-1.3,,,,
5/27/20,11:38:28 AM,DL (deep),,47.17038,-95.16797,717.8,2.126,1.496,1.522,99,9.4,1.69,0,111,128.7,0.06,130.2,84,64.1,9010.6,-1.3,-1.3,,,,
5/27/20,11:38:30 AM,DL (deep),,47.17038,-95.16797,717.8,2.125,1.496,1.523,99.2,9.44,1.66,0,110.8,128.7,0.06,130.3,84,63.9,9022.8,-1.3,-1.3,,,,
5/27/20,11:38:32 AM,DL (deep),,47.17038,-95.16797,717.7,2.127,1.497,1.524,99.4,9.48,1.61,0,110.7,128.8,0.06,130.4,84,63.7,9035.9,-1.3,-1.3,,,,
5/27/20,11:38:34 AM,DL (deep),,47.17038,-95.16797,717.8,2.126,1.496,1.523,99.6,9.51,1.49,0,110.6,128.9,0.06,130.5,84,63.6,9044,-1.3,-1.3,,,,
5/27/20,11:38:36 AM,DL (deep),,47.17038,-95.16797,717.8,2.125,1.496,1.522,99.7,9.53,1.36,0,110.5,129,0.06,130.6,84,63.5,9048.1,-1.3,-1.3,,,,
5/27/20,11:38:38 AM,DL (deep),,47.17038,-95.16797,717.7,2.127,1.498,1.523,99.8,9.54,1.34,0,110.5,129,0.06,130.6,84,63.5,9051.4,-1.3,-1.3,,,,
5/27/20,11:38:40 AM,DL (deep),,47.17038,-95.16797,717.7,2.127,1.498,1.524,99.9,9.56,1.36,0,110.5,129.1,0.06,130.7,84,63.5,9047.3,-1.3,-1.2,,,,
5/27/20,11:38:42 AM,DL (deep),,47.17038,-95.16797,717.8,2.125,1.496,1.522,100.1,9.57,1.45,0,110.6,129.2,0.06,130.8,84,63.4,9041.6,-1.3,-1.2,,,,
5/27/20,11:38:44 AM,DL (deep),,47.17038,-95.16797,717.8,2.125,1.496,1.522,100.2,9.59,1.51,0,110.6,129.2,0.06,130.8,84,63.4,9041.6,-1.3,-1.2,,,,
5/27/20,11:38:46 AM,DL (deep),,47.17038,-95.16798,717.8,2.125,1.496,1.523,100.4,9.61,1.56,0,110.6,129.1,0.06,130.7,84,63.5,9043.2,-1.3,-1.3,,,,
